기준년월,휴게소내판매순위,휴게소코드,휴게소명,매장코드,매장명,판매상품SEQ,판매상품명
2025-11,1,S000691,의성(영덕)휴게소,0007,식당(밥이당),1100037243,경양식 돈가스
2025-11,2,S000691,의성(영덕)휴게소,0014,커피(엔젤),1100009980,(의성다방)HOT아메리카노(S)
2025-11,3,S000691,의성(영덕)휴게소,0008,스낵(우동),1100030880,(실속상품)유부우동
2025-11,4,S000691,의성(영덕)휴게소,0009,스낵(라면),1100042970,(실속상품)그냥라면
2025-11,5,S000691,의성(영덕)휴게소,0007,식당(밥이당),1100004200,해물순두부찌개
2025-11,1,S000692,점곡(상주)휴게소,0001,편의점,1200062772,떡붕어싸만코
2025-11,2,S000692,점곡(상주)휴게소,0001,편의점,1200044424,e)이프레소빅아이스컵230g
2025-11,3,S000692,점곡(상주)휴게소,0001,편의점,1200002520,오징어땅콩
2025-11,4,S000692,점곡(상주)휴게소,0001,편의점,1200065073,맥심티오피 마스터라떼
2025-11,5,S000692,점곡(상주)휴게소,0001,편의점,1200067623,sw칸타타프리미엄라떼275
2025-11,1,S000693,점곡(영덕)휴게소,0001,편의점,1200055512,맥심 티.오.피 더블랙 
2025-11,2,S000693,점곡(영덕)휴게소,0001,편의점,1200055506,맥심T.O.P. 마스터블랜드
2025-11,3,S000693,점곡(영덕)휴게소,0001,편의점,1200021124,39담배)에쎄체인지1
2025-11,4,S000693,점곡(영덕)휴게소,0001,편의점,1200066702,아임이)하루이리터생수
2025-11,5,S000693,점곡(영덕)휴게소,0001,편의점,1200063838,광동)대추쌍화병150ml
2025-11,1,S000694,밀양영남루(함양)휴게소,0010,로띠번,1100018606,(로띠번)HOT아메리카노(R)
2025-11,2,S000694,밀양영남루(함양)휴게소,0003,밀양소반,1100036743,갈비탕
2025-11,3,S000694,밀양영남루(함양)휴게소,0003,밀양소반,1100019460,고추장불고기정식
2025-11,4,S000694,밀양영남루(함양)휴게소,0004,돈까스나라,1100030942,왕돈까스
2025-11,5,S000694,밀양영남루(함양)휴게소,0003,밀양소반,1100035734,김치찌개
2025-11,1,S000695,밀양영남루(울산)휴게소,0003,밀양소반,1100036743,갈비탕
2025-11,2,S000695,밀양영남루(울산)휴게소,0003,밀양소반,1100040409,대파육개장
2025-11,3,S000695,밀양영남루(울산)휴게소,0003,밀양소반,1100019460,고추장불고기정식
2025-11,4,S000695,밀양영남루(울산)휴게소,0004,돈까스나라,1100030927,등심돈까스
2025-11,5,S000695,밀양영남루(울산)휴게소,0004,돈까스나라,1100030942,왕돈까스
2025-11,1,S000696,처인휴게소,0023,스타벅스,1100036296,스벅]아메리카노
2025-11,2,S000696,처인휴게소,0004,우동규동&야미레스토,1100040003,등심돈가스
2025-11,3,S000696,처인휴게소,0003,용인반상,1100033936,옛날육개장+공기밥
2025-11,4,S000696,처인휴게소,0043,의류팝업매장,1300000105,의류잡화(50000)
2025-11,5,S000696,처인휴게소,0005,면날며칠,1100030119,신계떡라면
2025-11,1,S000697,고삼호수휴게소,0006,자판기(포천방향),1200019096,아이시스
2025-11,2,S000697,고삼호수휴게소,0006,자판기(포천방향),1200070946,코카콜라(자판기)
2025-11,3,S000697,고삼호수휴게소,0006,자판기(포천방향),1200002878,조지아맥스커피
2025-11,4,S000697,고삼호수휴게소,0006,자판기(포천방향),1200035479,포카리스웨트
2025-11,5,S000697,고삼호수휴게소,0006,자판기(포천방향),1200061304,레쓰비)카페타임240ml
2025-11,1,S000698,서여주(양평)휴게소,0020,CU편의점,1200067623,칸타타
2025-11,2,S000698,서여주(양평)휴게소,0020,CU편의점,1200061423,칸타타)아메캔275ml
2025-11,3,S000698,서여주(양평)휴게소,0020,CU편의점,1200078023,동서-TOP마스터라떼380
2025-11,4,S000698,서여주(양평)휴게소,0020,CU편의점,1200085349,티오피)더블랙캔380ml
2025-11,5,S000698,서여주(양평)휴게소,0020,CU편의점,1200021124,에쎄체인지1mg
2025-11,1,S000699,서여주(창원)휴게소,0017,CU편의점,1200085349,티오피)더블랙캔380ml
2025-11,2,S000699,서여주(창원)휴게소,0017,CU편의점,1200067623,칸타타)라떼캔275ml
2025-11,3,S000699,서여주(창원)휴게소,0017,CU편의점,1200078023,동서-TOP마스터라떼380
2025-11,4,S000699,서여주(창원)휴게소,0017,CU편의점,1200061423,칸타타)아메캔275ml
2025-11,5,S000699,서여주(창원)휴게소,0017,CU편의점,1200021124,에쎄체인지1mg
2025-11,1,S000700,덕유산(대전)휴게소,0023,팬텀,1300000815,팬텀의류(100000)
2025-11,2,S000700,덕유산(대전)휴게소,0034,탐앤탐스,1100023881,(탐앤탐스)HOT아메리카노(R)
2025-11,3,S000700,덕유산(대전)휴게소,0024,링스,1300000027,링스의류(100000)
2025-11,4,S000700,덕유산(대전)휴게소,0027,곶감군밤(우리옷),1100006263,[신라]군밤
2025-11,5,S000700,덕유산(대전)휴게소,0038,카츠랑,1100040307,옛날돈까스
2025-11,1,S000701,덕유산(통영)휴게소,0030,팬텀,1300000806,팬텀(100000)
2025-11,2,S000701,덕유산(통영)휴게소,0024,공주알밤빵,1100020867,공주)군밤10.0
2025-11,3,S000701,덕유산(통영)휴게소,0032,(탐앤탐스)탐탐,1100023881,(탐앤탐스)HOT아메리카노(R)
2025-11,4,S000701,덕유산(통영)휴게소,0030,팬텀,1300000805,팬텀(10000)
2025-11,5,S000701,덕유산(통영)휴게소,0029,링스,1300000816,링스(100000)
2025-11,1,S000702,고창고인돌(목포)휴게소,0021,소담뚝배기,1100028998,소고기우거지해장국
2025-11,2,S000702,고창고인돌(목포)휴게소,0021,소담뚝배기,1100040837,돼지고기_김치찌개
2025-11,3,S000702,고창고인돌(목포)휴게소,0021,소담뚝배기,1100000850,산채비빔밥
2025-11,4,S000702,고창고인돌(목포)휴게소,0021,소담뚝배기,1100000408,뚝배기불고기
2025-11,5,S000702,고창고인돌(목포)휴게소,0015,핫바_만쥬리매장,1100027138,델리만쥬5000
2025-11,1,S000703,고창고인돌(서울)휴게소,0024,소담뚝배기,1100028998,소고기우거지해장국
2025-11,2,S000703,고창고인돌(서울)휴게소,0015,드롭탑,1100045278,(드롭탑)HOT/ICE아메리카노(R)
2025-11,3,S000703,고창고인돌(서울)휴게소,0024,소담뚝배기,1100040837,돼지고기김치찌개
2025-11,4,S000703,고창고인돌(서울)휴게소,0027,카츠랑,1100040307,옛날돈까스
2025-11,5,S000703,고창고인돌(서울)휴게소,0024,소담뚝배기,1100000408,뚝배기불고기
2025-11,1,S000704,서산(서울)휴게소,0014,의류매장,1300000306,의류(전문매장)
2025-11,2,S000704,서산(서울)휴게소,0011,동빵,1100017004,동빵(15개입)
2025-11,3,S000704,서산(서울)휴게소,0007,호두과자/통감자,1100006283,호두과자(18개입)
2025-11,4,S000704,서산(서울)휴게소,0003,한식,1100032959,남도식불고기백반
2025-11,5,S000704,서산(서울)휴게소,0036,파스쿠찌,1100044471,(파스쿠찌)ICE아메리카노(R)
2025-11,1,S000705,치악(부산)휴게소,0004,011_양식,1100042377,등심돈가스&치악배소스
2025-11,2,S000705,치악(부산)휴게소,0003,010_놀부부대찌개,1100027070,우거지해장국12000
2025-11,3,S000705,치악(부산)휴게소,0005,012_용우동,1100026758,꼬치어묵우동
2025-11,4,S000705,치악(부산)휴게소,0036,파스쿠찌,1100044473,(PC)HOT아메리카노(R)
2025-11,5,S000705,치악(부산)휴게소,0003,010_놀부부대찌개,1100041136,봉화산설렁탕
2025-11,1,S000706,제천(춘천)휴게소,0001,CU편의점,1100045224,25뉴핫아메리카노L
2025-11,2,S000706,제천(춘천)휴게소,0001,CU편의점,1200021270,에쎄체인지1mg
2025-11,3,S000706,제천(춘천)휴게소,0001,CU편의점,1200003174,칸타타)라떼캔275ml
2025-11,4,S000706,제천(춘천)휴게소,0001,CU편의점,1200002361,에쎄프라임4mg
2025-11,5,S000706,제천(춘천)휴게소,0001,CU편의점,1200061423,칸타타)아메캔275ml
2025-11,1,S000709,칠서(양평)휴게소,0006,13. 남산돈까스,1100043232,남산왕돈까스
2025-11,2,S000709,칠서(양평)휴게소,0002,10. 한식당,1100028987,9)흑돼지김치찌개
2025-11,3,S000709,칠서(양평)휴게소,0002,10. 한식당,1100023738,10)해물순두부찌개
2025-11,4,S000709,칠서(양평)휴게소,0020,26. 파스쿠찌,1100044473,(파스쿠찌)H아메리카노R
2025-11,5,S000709,칠서(양평)휴게소,0020,26. 파스쿠찌,1100044471,(파스쿠찌)I아메리카노R
2025-11,1,S000710,고성공룡나라(통영)휴게소,0008,13.돈가스,1100045818,남산왕돈까스
2025-11,2,S000710,고성공룡나라(통영)휴게소,0006,10.한식당,1100018409,(5)흑돼지김치찌개NEW
2025-11,3,S000710,고성공룡나라(통영)휴게소,0013,41.브랜드(의류매장),1300000457,의류19000
2025-11,4,S000710,고성공룡나라(통영)휴게소,0016,30.파스쿠찌,1100044473,(파스쿠찌)HOT아메리카노(R)
2025-11,5,S000710,고성공룡나라(통영)휴게소,0006,10.한식당,1100040368,흑돼지소라찜(순두부)
2025-11,1,S000711,고성공룡나라(대전)휴게소,0015,30.파스쿠찌,1100044471,(파스쿠찌)ICE아메리카노(R)
2025-11,2,S000711,고성공룡나라(대전)휴게소,0015,30.파스쿠찌,1100044473,(파스쿠찌)HOT아메리카노(R)
2025-11,3,S000711,고성공룡나라(대전)휴게소,0006,13.돈가스,1100045818,남산왕돈까스
2025-11,4,S000711,고성공룡나라(대전)휴게소,0005,10.한식,1100037588,미)흑돼지김치찌개
2025-11,5,S000711,고성공룡나라(대전)휴게소,0005,10.한식,1100043608,미)해물순두부찌개
2025-11,1,S000712,상주(영덕)휴게소,0001,010_편의점,1200029728,즉석라면(3000원)
2025-11,2,S000712,상주(영덕)휴게소,0001,010_편의점,1200070143,곶감_8구380g
2025-11,3,S000712,상주(영덕)휴게소,0001,010_편의점,1200000104,감말랭이
2025-11,4,S000712,상주(영덕)휴게소,0001,010_편의점,1200021270,에쎄체인지(1mg)
2025-11,5,S000712,상주(영덕)휴게소,0001,010_편의점,1200001320,T.O.P
2025-11,1,S000713,면천(대전)휴게소,0003,한식/우동/라면,1100023647,치즈돈가스
2025-11,2,S000713,면천(대전)휴게소,0003,한식/우동/라면,1100000810,전주식비빔밥
2025-11,3,S000713,면천(대전)휴게소,0003,한식/우동/라면,1100032662,떡라면(4000)
2025-11,4,S000713,면천(대전)휴게소,0003,한식/우동/라면,1100039137,소고기국밥(8900)
2025-11,5,S000713,면천(대전)휴게소,0003,한식/우동/라면,1100019251,어묵우동
2025-11,1,S000714,면천(당진)휴게소,0003,한식/우동/라면,1100039137,소고기국밥(8900)
2025-11,2,S000714,면천(당진)휴게소,0003,한식/우동/라면,1100023647,치즈돈가스
2025-11,3,S000714,면천(당진)휴게소,0003,한식/우동/라면,1100000810,전주식비빔밥
2025-11,4,S000714,면천(당진)휴게소,0003,한식/우동/라면,1100019251,어묵우동
2025-11,5,S000714,면천(당진)휴게소,0003,한식/우동/라면,1100025249,의성마늘라면콤보
2025-11,1,S000715,안성(서울)휴게소,0033,과일매장,1300013168,농축수산물(의류잡화요율)_10000
2025-11,2,S000715,안성(서울)휴게소,0038,식당(한우국밥),1100001942,한우국밥
2025-11,3,S000715,안성(서울)휴게소,0010,외부매장(호두과자),1100012250,호두과자
2025-11,4,S000715,안성(서울)휴게소,0022,식당(곰작골),1100034483,장터국밥
2025-11,5,S000715,안성(서울)휴게소,0004,식당(양식),1100024887,왕돈가스
2025-11,1,S000716,관촌(전주)휴게소,0001,(이마트24),1100037487,e시즌)핫아메리카노(무인)
2025-11,2,S000716,관촌(전주)휴게소,0001,(이마트24),1200027833,꽃보다오징어
2025-11,3,S000716,관촌(전주)휴게소,0001,(이마트24),1200021124,4500담배
2025-11,4,S000716,관촌(전주)휴게소,0001,(이마트24),1200060738,제주삼다수500
2025-11,5,S000716,관촌(전주)휴게소,0001,(이마트24),1200062195,졸음껌용기
2025-11,1,S000717,관촌(광양)휴게소,0001,(이마트24),1100037487,e시즌)핫아메리카노(무인)
2025-11,2,S000717,관촌(광양)휴게소,0001,(이마트24),1200060738,제주삼다수500
2025-11,3,S000717,관촌(광양)휴게소,0001,(이마트24),1200021124,4500담배
2025-11,4,S000717,관촌(광양)휴게소,0001,(이마트24),1200065073,TOP마스터라떼275
2025-11,5,S000717,관촌(광양)휴게소,0001,(이마트24),1200027833,꽃보다오징어
2025-11,1,S000718,완주(익산)휴게소,0001,(이마트24),1100037491,e시즌)핫아메리카노(무인)
2025-11,2,S000718,완주(익산)휴게소,0001,(이마트24),1200021124,4500담배
2025-11,3,S000718,완주(익산)휴게소,0001,(이마트24),1200040553,에쎄체인지히말라야
2025-11,4,S000718,완주(익산)휴게소,0001,(이마트24),1200074392,임시)종이용기
2025-11,5,S000718,완주(익산)휴게소,0001,(이마트24),1200021116,4500담배
2025-11,1,S000719,완주(장수)휴게소,0001,(이마트24),1100037487,e시즌)핫아메리카노(무인)
2025-11,2,S000719,완주(장수)휴게소,0001,(이마트24),1200021124,4500담배
2025-11,3,S000719,완주(장수)휴게소,0001,(이마트24),1200074392,임시)종이용기
2025-11,4,S000719,완주(장수)휴게소,0001,(이마트24),1200065073,TOP마스터라떼275
2025-11,5,S000719,완주(장수)휴게소,0001,(이마트24),1200044424,e)이프레소빅아이스컵230g
2025-11,1,S000720,여주(인천)휴게소,0048,식당(양식),1100036563,등심돈까스
2025-11,2,S000720,여주(인천)휴게소,0074,외부매장(호두과자),1100035954,호두과자6000 (여주)
2025-11,3,S000720,여주(인천)휴게소,0074,외부매장(호두과자),1100038187,호두과자3500
2025-11,4,S000720,여주(인천)휴게소,0051,식당(한식),1100000139,한우국밥
2025-11,5,S000720,여주(인천)휴게소,0044,곰작골나주곰탕,1100042247,곰탕)맑은나주곰탕
2025-11,1,S000721,남원(대구)휴게소,0001,편의점,1200062486,찰떡시모나
2025-11,2,S000721,남원(대구)휴게소,0001,편의점,1200061423,칸타타)아메캔275ml
2025-11,3,S000721,남원(대구)휴게소,0001,편의점,1200003174,칸타타)라떼캔275ml
2025-11,4,S000721,남원(대구)휴게소,0001,편의점,1200072937,바베큐오징어
2025-11,5,S000721,남원(대구)휴게소,0001,편의점,1200055096,맛동산 해태
2025-11,1,S000722,남원(광주)휴게소,0001,편의점,1200062489,부라보콘
2025-11,2,S000722,남원(광주)휴게소,0001,편의점,1200062486,찰떡시모나
2025-11,3,S000722,남원(광주)휴게소,0001,편의점,1200062494,시폰롤케이크
2025-11,4,S000722,남원(광주)휴게소,0001,편의점,1200072937,바베큐오징어
2025-11,5,S000722,남원(광주)휴게소,0001,편의점,1200061423,칸타타)아메캔275ml
2025-11,1,S000723,선산(양평)휴게소,0028,식당가(한식),1100042374,육개장(10000)
2025-11,2,S000723,선산(양평)휴게소,0028,식당가(한식),1100043001,뚝배기불고기_망향
2025-11,3,S000723,선산(양평)휴게소,0028,식당가(한식),1100037586,스지고기설렁탕
2025-11,4,S000723,선산(양평)휴게소,0027,외부매장(핫바),1100036078,소떡소떡
2025-11,5,S000723,선산(양평)휴게소,0027,외부매장(핫바),1100030860,프리미엄오동통바(순한맛)
2025-11,1,S000724,횡성(인천)휴게소,0007,한식전문점,1100014296,한우국밥
2025-11,2,S000724,횡성(인천)휴게소,0032,임시가판매장,1100042643,뻥튀기5000(임시가판)
2025-11,3,S000724,횡성(인천)휴게소,0008,양식전문점,1100044496,왕등심돈가스
2025-11,4,S000724,횡성(인천)휴게소,0022,호두과자코너,1100017786,호두과자6000
2025-11,5,S000724,횡성(인천)휴게소,0032,임시가판매장,1100020867,군밤5000(임시가판)
2025-11,1,S000725,선산(창원)휴게소,0025,아띠몽,1100044085,아띠몽호두과자(10入)
2025-11,2,S000725,선산(창원)휴게소,0011,한식당,1100023738,해물순두부찌개
2025-11,3,S000725,선산(창원)휴게소,0010,팔팔면집,1100013640,떡라면
2025-11,4,S000725,선산(창원)휴게소,0011,한식당,1100001221,불고기나물비빔밥
2025-11,5,S000725,선산(창원)휴게소,0010,팔팔면집,1100030881,부산어묵우동
2025-11,1,S000726,서산(목포)휴게소,0018,네파,1300007589,(신)네파100000
2025-11,2,S000726,서산(목포)휴게소,0018,네파,1300000319,(신)네파10000
2025-11,3,S000726,서산(목포)휴게소,0005,한식,1100027553,순두부찌개
2025-11,4,S000726,서산(목포)휴게소,0016,호두과자,1100035951,우리밀호두과자6000
2025-11,5,S000726,서산(목포)휴게소,0005,한식,1100022135,우거지국밥
2025-11,1,S000727,강천산(대구)휴게소,0006,한식,1100033309,순두부찌개
2025-11,2,S000727,강천산(대구)휴게소,0012,로띠번,1100017239,로띠번
2025-11,3,S000727,강천산(대구)휴게소,0012,로띠번,1100011217,로띠번HOT아메리카노(회색)
2025-11,4,S000727,강천산(대구)휴게소,0008,양식,1100033315,흑돈가스
2025-11,5,S000727,강천산(대구)휴게소,0015,리던커피,1100005376,(리던)HOT아메리카노
2025-11,1,S000728,강천산(광주)휴게소,0010,신가네정읍국밥,1100039990,신가네정읍국밥
2025-11,2,S000728,강천산(광주)휴게소,0007,한식,1100017964,순창고추장돌솥비빔밥
2025-11,3,S000728,강천산(광주)휴게소,0017,로띠번,1100017239,(로띠번)로띠번
2025-11,4,S000728,강천산(광주)휴게소,0007,한식,1100033309,순두부찌개
2025-11,5,S000728,강천산(광주)휴게소,0012,열린,1100038881,성북당십원빵
2025-11,1,S000729,춘천(부산)휴게소,0007,코너커피,1100025814,아메리카노(ICE)
2025-11,2,S000729,춘천(부산)휴게소,0007,코너커피,1100029783,아메리카노(HOT)
2025-11,3,S000729,춘천(부산)휴게소,0003,한식당,1100022675,순두부찌개
2025-11,4,S000729,춘천(부산)휴게소,0004,우동,1100002277,꼬치어묵우동
2025-11,5,S000729,춘천(부산)휴게소,0004,우동,1100044062,유부우동
2025-11,1,S000730,영덕(영덕)휴게소,0005,투썸플레이스,1100044872,T투썸_아메리카노R
2025-11,2,S000730,영덕(영덕)휴게소,0002,영덕반상,1100040003,왕등심돈가스
2025-11,3,S000730,영덕(영덕)휴게소,0008,호두과자,1100006245,호두과자  6000(20개)
2025-11,4,S000730,영덕(영덕)휴게소,0002,영덕반상,1100000644,돼지고기김치찌개
2025-11,5,S000730,영덕(영덕)휴게소,0005,투썸플레이스,1100044865,T투썸_I아메리카노R
2025-11,1,S000731,포항(포항)휴게소,0002,포항반상,1100040003,왕등심돈가스
2025-11,2,S000731,포항(포항)휴게소,0005,투썸플레이스,1100044872,T투썸_아메리카노R
2025-11,3,S000731,포항(포항)휴게소,0008,호두과자,1100006245,호두과자  6000(20개)
2025-11,4,S000731,포항(포항)휴게소,0008,호두과자,1100006256,(알뜰)호두과자(10개)
2025-11,5,S000731,포항(포항)휴게소,0002,포항반상,1100000644,돼지고기김치찌개
2025-11,1,S000732,김제(전주)휴게소,0001,한식,1100044101,김제한우장터국밥
2025-11,2,S000732,김제(전주)휴게소,0013,파스쿠찌,1100044473,P아메리카노
2025-11,3,S000732,김제(전주)휴게소,0017,스낵엔조잇,1100027190,우리밀 호두과자 (12알)
2025-11,4,S000732,김제(전주)휴게소,0001,한식,1100038884,양평서울한우해장국
2025-11,5,S000732,김제(전주)휴게소,0002,양식,1100045818,남산왕돈까스
2025-11,1,S000733,김제(새만금)휴게소,0014,사과당/외부카페,1100047133,오리지널 사과파이
2025-11,2,S000733,김제(새만금)휴게소,0002,양식,1100045818,남산왕돈까스
2025-11,3,S000733,김제(새만금)휴게소,0001,한식,1100044101,김제한우장터국밥
2025-11,4,S000733,김제(새만금)휴게소,0013,간식탐구/호두과자,1100027190,호도과자(중)
2025-11,5,S000733,김제(새만금)휴게소,0018,파스쿠찌,1100044473,P아메리카노
